,result,moves
476,-1,"['4R', '9L', '2L', '6L', '2L', '6L', '4R', '8R', '1L', '10L', '4L', '6L', '0R', '10R', '3R', '8R', '2R', '7R', '3R', '6R', '4L', '6L', '1L', '8L', '0L', '6R', '0R', '9L', '1R', '8L', '2R', '6R', '3L', '9L', '2R', '8R']"
477,-1,"['1R', '8R', '4L', '10L', '0R', '6R', '0R', '7L', '4L', '10L', '0R', '7L', '1L', '9R', '0L', '10L', '0R', '9R', '3R', '10R', '4L', '8L', '0R', '9R', '1L', '6R', '3L', '7L', '2R', '6R', '3R', '8R', '4R', '10L', '2R', '9R', '1L', '7L', '0R']"
478,-1,"['4R', '7R', '2L', '7L', '0L', '10L', '3R', '6R', '4L', '8R', '2L', '10R', '4L', '6R', '3R', '7L', '0R', '6L', '3L', '9L', '2L', '7L', '1R', '6R', '0L', '9L', '2L']"
479,-1,"['3L', '7R', '4R', '9R', '2L', '9L', '1R', '10L', '0L', '10R', '4L', '7R', '2R', '8R', '0L', '8R', '4R', '7L', '3L', '6L', '4R', '9L', '1R', '8R', '1R', '10L', '2R', '9L']"
480,-1,"['3L', '6L', '0L', '6R', '2R', '7R', '4L', '8L', '2R', '6R', '0L', '6L', '2L', '9L']"
481,1,"['4L', '9L', '3R', '9L', '2R', '8R', '3R', '6L', '4R', '9L', '0R', '6L', '1R', '10L', '4R', '7L', '2R']"
482,1,"['3L', '8R', '2R', '9L', '3R', '8R', '4L', '9L', '3L', '10R', '0R', '8L', '3L', '6L', '4L', '7L', '2L', '6L', '1L', '9L', '0L', '7R', '1L', '6L', '1R', '10R', '0L', '10L', '3R', '7R', '0L', '8R', '2R', '9L', '3R', '8R', '4R', '9L', '4R', '8L']"
483,-1,"['1R', '8R', '0L', '6R', '3L', '9L', '1L', '8R', '2L', '6R', '1L', '7R', '0L', '7R', '0R', '7R', '2L', '8R', '0L', '10R', '0L', '7R', '4R', '8L', '0L', '7L', '3L', '6R', '0L', '7L', '2R', '8L', '3R', '10L', '3L', '7L', '2L', '6R', '1L', '7R', '0R', '8L']"
484,-1,"['3L', '10R', '3L', '7L', '1L', '6L', '4R', '8R', '3L', '7L', '3R', '8L', '4L', '6L', '4R', '8R', '3R', '7L', '1L', '6L', '0R', '6L', '1R', '10R', '2L', '8L']"
485,-1,"['4R', '7R', '4L', '10R', '0R', '6R', '3R', '7L', '2R', '8R', '1L', '9R', '3R', '7L', '0R', '9R', '1R', '10L', '2R', '9R', '3L', '10R', '2R', '7L', '3R', '9L', '4L', '8L', '3L', '7L', '2L', '6L', '1R', '6L', '2R']"
486,-1,"['3L', '10L', '1R', '8L', '2L', '7L', '0R', '9L', '4R', '8L', '2L', '10R', '0L', '10L', '0L', '8R', '1L', '6L']"
487,-1,"['4R', '9R', '2R', '6L', '3L', '7L', '4R', '6R', '3R', '7R', '1L', '6R', '0L', '10R', '2R', '8R', '4L', '7L', '1L', '6L', '4L', '9L', '3R', '8R', '4L', '9R', '3L', '6R', '2L', '10L']"
488,-1,"['3L', '8L', '1L', '8L', '0R', '10R', '4L', '7R', '0L', '10L', '4L', '9R', '2L', '10R', '4L', '8R', '1L', '8L', '3R', '7R', '4R', '8R', '3L', '9L', '1R', '8L']"
489,1,"['1L', '8L', '4R', '6R', '0L', '8R', '0L', '7R', '4L', '8L', '0R', '7R']"
490,1,"['4L', '8L', '2L', '7R', '0L', '7R', '2R', '8L', '1R', '6L', '2R', '6L', '2R', '6L', '3L', '7R', '1L', '8R', '1R', '7R', '2R', '7L', '3L', '6L', '3L', '8R', '3L', '7L', '2L', '6R', '1L', '7R', '0R', '8R', '1L', '10R', '1L', '9R', '0L', '9L', '1L', '8L', '2L', '10R', '4L', '7R', '3L', '8R']"
491,-1,"['0R', '7R', '3L', '9L', '1L', '9L', '0L', '8L', '0R', '10L', '2R', '8L', '1L', '10L', '0R', '8L', '1R', '9L', '2L']"
492,-1,"['2R', '7R', '4L', '8L', '0L', '10R', '3R', '8L', '4L', '6L', '4R', '9L', '1R', '10L', '4R', '8L', '2R', '6L', '3R', '10R', '1R', '7R', '3L']"
493,1,"['2L', '10L', '0L', '9L', '0R', '8L', '1R', '7L', '0R', '9R', '4R', '6L', '1L', '9R', '4R', '7L', '0L', '10L', '1R', '7L', '3L', '6L', '3R', '9R', '1L', '10R', '3R', '6R', '2R', '6L', '4L', '7L', '4R', '7L', '1L', '6L', '0L', '9L', '2R', '8L', '3L', '7R', '2L']"
494,-1,"['2L', '9L', '3L', '6R', '1L', '8L', '4L', '7R', '3L']"
495,-1,"['0R', '7R', '1L', '8R', '3L', '6L', '0R', '6R', '4R', '8R', '1R', '9R', '4L', '10L', '2R', '9L', '3R', '8L', '3R', '7L', '4L', '6R', '3R', '7R', '4L', '8L', '3R', '6L', '3R', '10R', '4R', '6L', '2L', '7R']"
496,1,"['1L', '8R', '0L', '8R', '0L', '9L', '0R', '10R', '1L', '10R', '4L', '9L']"
497,1,"['2R', '6L', '1R', '10L', '0R', '7R', '2R', '9R', '4R', '10R', '0R', '6R']"
498,-1,"['4L', '9L', '4L', '10L', '0L', '8L', '2L', '8R', '3R', '7R', '4L', '9R', '3R', '8L', '4L', '6R', '2L', '8L', '1L', '6R', '1L', '9L', '0L', '8L', '2L']"
499,1,"['0R', '10R', '2L', '10R', '2L', '9R', '2R', '7R', '2R', '7R', '3L', '10R', '4R', '8R', '3R', '9R', '2L', '10R', '1L', '6R', '0R', '7R', '1R', '8L', '2L', '7L', '1L', '6L', '0L', '10R', '2R', '6R']"
500,1,"['4L', '7L', '1R', '8L', '3L', '8L', '4R', '9R', '3L', '8R', '1R']"
501,-1,"['4R', '9L', '4L', '10R', '0R', '8R', '2L', '6R', '4R', '8R', '0L', '10L', '2R', '9L', '1L', '7R']"
502,-1,"['2L', '10R', '2L', '8L', '3R', '7L', '1R', '9L', '0R', '6L', '2L', '9R', '4R', '7L', '1L', '6R', '0L', '8L', '2L', '6R', '3R', '7L', '1R', '6R', '3L', '7R', '2L', '8L', '0L', '7R', '1R', '8L', '2R', '7L', '3L', '6R', '2R', '7L', '3R', '6L', '3R', '10R', '4L', '9R', '3R', '7R', '4R', '8R', '3R', '10L', '1L', '9L', '0R', '7L', '2L', '8R']"
503,-1,"['2R', '9R', '2L', '10L', '3L', '7L', '0R', '8L', '4L', '10L', '1L', '10L', '0R', '7R', '1L', '8R', '1R', '9R', '2R', '10L', '3R', '6L', '3R', '9R', '4L', '10R', '3L', '7R', '2R', '8R', '3R', '10L', '4L', '8R']"
504,-1,"['0R', '9R', '3R', '10L', '4R', '6L', '4L', '10R', '0R', '8L', '3R', '10L', '4L', '6R', '2R', '7R', '4L', '8R', '3R', '9R', '4L', '10R', '3R', '6R', '4L', '7L', '3R', '6L', '3R', '8L', '3L', '9L', '2L', '8L', '1L', '7R', '0L', '8R', '2R', '9R', '1L', '9R', '3R', '7L', '3L', '6R', '2R']"
505,-1,"['2R', '6L', '0L', '7R', '1R', '8R', '2R', '8R', '3R', '6L', '3R', '10L', '2R', '9L', '3R', '8L', '4L', '8L', '2R', '10R', '4L', '10R', '2R', '9L']"
506,-1,"['3L', '7L', '2L', '9L', '1L', '7R', '3L', '6L', '1L', '7L', '2R', '6R', '3R', '8L', '3R', '6L', '3L', '9R', '4L', '7L', '4L', '6R', '3R', '7L', '3R', '6L', '0R', '9R', '3L', '6L', '2R', '10R', '1L', '6L', '0R', '9R', '1R', '8R', '2R', '9R', '3L', '10R', '2L']"
507,1,"['1R', '6L', '2R', '10R', '0L', '9R', '4R', '6L', '3L', '7R', '2L', '8R', '0R', '9R', '0L', '7L', '1R', '8R', '3L', '6R', '4R', '10R', '2R', '9L']"
508,-1,"['4L', '6R', '0L', '9R', '1L', '7R', '0L', '9R', '1R', '10L', '4L', '8L', '3L', '10L', '3L', '8L', '0R']"
509,-1,"['1R', '8L', '2R', '9R', '0L', '6R', '1L', '8L', '2R', '8L', '1R', '8R', '1R', '6R', '2L', '7L', '1R', '6R', '2R']"
510,1,"['4L', '8L', '1L', '9R', '2L', '6R', '2R', '10R', '2R', '7L', '4L', '9R', '3R', '8L', '0R', '7L', '1R', '6R', '2L', '7L', '1L', '6R', '0L', '7R', '0R', '8L']"
511,-1,"['2R', '7R', '4R', '6R', '1L', '7R', '0R', '6L', '1L', '8R', '0L', '8L', '2R', '8R', '3L', '10R', '2R', '7L', '3R', '6L', '0R']"
512,1,"['1L', '6R', '0L', '7R', '4L', '9L', '1R', '7L', '4R', '6L', '1R', '7R', '2L', '7L', '4R', '7L', '3L', '6R', '3R', '8L', '0R', '10L', '3L', '6L', '2L', '6L', '0R', '7L', '2R', '9L', '3L', '7R', '2R', '10R', '1L', '6L', '0R', '8L', '1R', '7L', '2L']"
513,1,"['4L', '6R', '2L', '10R', '0L', '8R', '2L', '7L', '2L', '7L', '1L', '9R', '0L', '10R', '3R', '8R', '1R', '6R', '0L', '7R', '2R', '8L', '4L', '7R', '3R', '9R', '4L', '7R', '3L', '8R', '2L', '9R', '1L', '9L', '0R', '10L', '1R', '9R', '2L', '10L', '1R', '6L', '1L', '9L', '4L', '8L']"
514,-1,"['3R', '6L', '1L', '9R', '2L', '10R', '1L', '9L', '2R', '6R', '3R', '7R', '4L', '9R', '2R', '6R', '4L', '8L', '4L', '6R', '0R', '8R']"
515,1,"['0L', '10R', '3R', '10L', '4R', '7R', '2L', '10R', '3L', '6R', '0R', '7R', '1R', '8R', '1R', '6L', '0R', '10L', '4R', '7L', '1L', '6R', '0L', '7R', '2L', '8L']"
516,-1,"['1L', '10R', '3L', '9L', '3R', '7L', '4L', '8L', '0L', '10L']"
517,1,"['4R', '9R', '1L', '8L', '1R', '7L', '3L', '9L', '0R', '6L', '3L', '7L', '4R', '10L', '4R', '8L', '1L', '9L', '4R', '8R', '0R', '9L', '2R', '8L']"
518,-1,"['4R', '7L', '3R', '10L', '3R', '6R', '2R', '7L', '0L', '6L', '3R', '10L', '0L', '8L', '4L', '7L', '2L', '10R', '4R', '7L', '1R', '9L', '3R', '10R', '1L', '6L', '0L', '10L', '4L']"
519,1,"['2L', '9L', '3L', '9L', '2L', '10L', '0L', '8L', '3R', '7L', '3R', '10L', '4L', '6R', '3L', '9R', '0R', '10R', '2L', '6R', '1L', '9R', '0R', '8L', '3L', '10L', '2L', '9R', '1L', '7L', '0L', '9R', '4R', '10L', '1R', '9R', '0R', '10R', '4R', '6L', '0R', '6R']"
520,-1,"['3L', '10R', '0R', '9R', '2R', '8L', '0R', '9L', '0L', '6L', '0R', '7L', '4L', '6R', '3R', '10R', '2R', '7R', '3R', '9L', '4R', '10L', '3L', '7R', '2L', '8R', '2L', '7L', '3L', '6L', '0L', '8R', '2L', '6L', '1R', '8R', '2R', '6L', '4R', '10L', '2L', '9L', '1R', '8R', '3L', '9R', '2L', '6R', '0L', '8L', '1R', '7R']"
521,-1,"['0R', '9R', '2L', '10L', '1L', '8R', '3L', '8R', '0L', '8L', '1L', '9R', '0L', '10R', '0L', '10R', '3R', '8L', '2R', '9L', '3L', '8L', '2R']"
522,1,"['1L', '6R', '4R', '6R', '1R', '8L', '3R', '9L', '2R', '6R', '1R', '7L', '0R', '10R', '4L', '9R', '1R', '10L', '0R', '6L', '1L', '8L', '2R', '10R', '1R', '8L', '4R', '9L', '4R', '7L', '3L', '6R', '1L', '10L', '0L', '9R', '2L', '6R', '1R', '7L', '2L', '7L', '1L', '6R', '0R', '9L']"
523,1,"['0L', '8L', '2L', '8R', '2R', '8L']"
524,-1,"['3L', '8R', '1R', '7R', '4L', '6R', '3R', '6R', '3L', '8L', '3R', '7R', '2L', '9R', '1R', '8L', '2L', '7L', '2L']"
525,-1,"['3L', '8R', '2R', '9L', '1R', '10L', '1R', '8R', '0R', '9R', '2L', '6R', '0L', '8L', '4R', '7R', '3R', '9L', '2R', '10R', '3R', '8L', '0L', '7R', '3L', '6L', '2R', '8R']"
526,-1,"['1R', '8R', '4R', '6L', '0R', '6R', '3R', '7L', '2L', '9L', '1L', '7R', '0L', '9R', '2R', '10L', '0L', '6L', '3R', '10R', '3R', '6R', '4L', '7L', '3R', '6R', '4L', '7R', '3L', '8L']"
527,-1,"['3R', '6R', '3L', '7L', '0L', '7R', '1L', '7R', '2R', '6R', '4R', '9R', '3R', '8R', '1L', '9L', '0R', '8L', '1R', '10L', '2R', '9L', '0L', '6R', '1L', '9R', '4R', '10R', '3R', '9R', '0L', '6L', '3L', '10R', '3R', '8R', '1R', '7R', '2R']"
528,-1,"['2R', '6R', '3R', '9L', '4R', '6L', '3L', '7L', '2R']"
529,1,"['4R', '7L', '1R', '6L', '4R', '7R', '0L', '9L', '4R', '7R', '2L', '10R', '2R', '6L', '0R', '8R', '2R', '9R', '3L', '10L', '4L', '8L']"
530,-1,"['1R', '6L', '2L', '9L', '2L', '9R', '1L', '10R', '1R', '9R', '4R', '10L', '3R', '7L', '0R', '6R', '1R', '10L', '3R', '9R', '2R', '10R', '3R', '10R', '4R', '7L', '2L', '6R', '3R', '7R', '4L', '8L', '2R', '7R', '0L', '8R']"
531,-1,"['4R', '8R', '3L', '6R', '1R', '10L', '0L', '6L', '2L', '8R', '0L', '8R', '3L', '7L', '1L', '9R', '1L', '10L', '0R', '9L', '1L', '8R']"
532,1,"['4L', '9R', '0R', '8L', '4L', '10L', '0R', '6L', '3L', '8L']"
533,1,"['2R', '10L', '1R', '6R', '0L', '7L', '0L', '6L', '0R', '8L', '2R', '7L', '3R', '10R', '0R', '6L', '1R', '7L', '4L', '6R', '3L', '10R', '2R', '7L', '3R', '8L', '4R', '10R', '0R', '10R', '2L', '7R', '1L', '6R', '2L', '9L', '3R', '8R']"
534,-1,"['2L', '10L', '1L', '7R', '4L', '8L', '0R', '10R', '4L', '8L', '2R', '8L', '2R', '6L', '2R', '8L', '0L', '9R', '0R', '10L', '1L', '8R', '1R', '6R']"
535,-1,"['2L', '6R', '0L', '7L', '0R', '6R', '4L', '6R', '2R', '7L', '3L', '9R', '1L', '10R', '0R', '9R', '1R', '10L', '2R', '9R', '3L', '10L', '2L']"
536,1,"['2R', '9L', '3R', '6R', '4R', '6L', '0R', '10L', '2L', '7L', '4R', '8R', '3R', '9L', '2L', '9L', '3R', '8L', '0R', '7L', '1L', '6L', '4L', '10L', '0R', '7L', '1L', '6L', '0R', '9R', '2L', '9R', '3L', '9R', '0R', '10R', '2R', '7R', '0R', '10L', '1R', '9L', '2R', '8L', '2R', '7R', '1R', '9R', '4L', '10R', '1L', '8L', '3L', '7L', '0L', '6L', '3R', '7R', '1R', '10L']"
537,-1,"['1R', '6R', '0R', '8R', '2R', '9R', '1L', '10R', '1L', '8L', '0L', '6R', '2R', '10R', '1L', '8L', '0R', '7R', '4R', '8L', '0L', '7L', '2R', '6L', '4L']"
538,-1,"['4L', '8R', '2L', '7R', '4L', '7L', '3R', '9R', '2L', '9R', '2L', '7L', '4R', '8L', '1L', '8R', '4R', '9R', '3R', '10R', '2L', '10R', '4R', '7R', '2R']"
539,-1,"['0L', '7L', '1L', '9L', '4L', '10L', '3L', '8R', '2L', '6R', '2L', '6L', '0L', '7R', '2L', '10L', '1L', '6R', '0R', '7R', '1R', '9L', '2L', '8L', '1L', '6L', '0R', '7R', '1R', '8L']"
540,-1,"['0L', '8R', '2R', '6L', '2L', '9R', '0L', '6L', '2R', '6L', '0R', '10R', '1L', '8L', '0R', '7R', '4R', '8R', '2R', '9L', '3L', '8L', '2L']"
541,-1,"['4R', '7L', '3R', '8R', '3L', '7R', '0L', '6R', '2R', '8L', '0R', '10R', '3R', '10L', '4L', '9R', '0R', '10L', '1L', '9R', '0L', '7R', '3L', '8L', '2L', '10R', '1L', '7L', '0R', '6R', '1R', '7R', '2R', '8L', '3L', '7R', '2L']"
542,1,"['0R', '7L', '2L', '6R', '2R', '8R', '1R', '10R', '4L', '6R', '0L', '7L', '3L', '7R', '4L', '8L']"
543,1,"['2L', '7R', '4L', '7L', '3R', '6L', '1L', '9R', '0R', '6L', '4R', '8R', '2L', '9L', '1L', '8L', '0L', '7L', '4R', '10L', '3L', '9L', '4L', '8R']"
544,0,"['3L', '7L', '2R', '6L', '2L', '9R', '2R', '7L', '0L', '8L', '4L', '10L', '4L', '6L', '3L', '7L', '0L', '9L', '3R', '6L', '3L', '6L', '2L', '9L', '1L', '8R']"
545,-1,"['1R', '6L', '1L', '8L', '4R', '10L', '3R', '7R', '2R', '9L', '1R', '10L', '4L', '6R', '3R', '6R', '4R', '10R', '3R', '9R', '1L', '7R', '0L', '10L', '4L', '9L', '2L', '8L', '0L', '7L', '1R', '6R', '1L', '7R']"
546,1,"['4R', '6L', '3L', '6R', '0L', '8R', '3R', '9L', '3R', '7R', '1R', '8R', '0L', '10L', '4R', '10R', '2R', '9L', '3R', '7L', '4R', '9R', '3L', '6L', '4L', '9R', '3L', '7R', '2R', '6L', '3R', '8R', '4L', '10L', '3R', '9R', '4R', '10L', '2L', '6L', '3R', '8R', '4L', '9L', '2R', '8R', '0R']"
547,-1,"['4R', '9R', '2R', '9L', '3L', '6L', '3L', '10L', '2L', '9L', '1L', '10R', '2R', '7R', '1L', '9R', '3R', '8R', '1L', '9R', '0R', '7L', '1R', '6R', '0R', '8R', '4R', '6L', '2R']"
548,-1,"['2L', '7L', '2L', '9L', '4L', '8R', '1R', '9R', '0L', '9L', '4R', '8R', '2L', '6L', '4L', '7R', '3R', '10R', '4R', '8R', '0R', '9R', '1R', '10R', '2L', '7L', '1R', '8R', '2L', '6L', '4R', '6R', '1R', '9L', '4L', '8R']"
549,1,"['2R', '7R', '4R', '6L', '2L', '9R', '3L', '7L', '3L', '6L', '3R', '10R', '2L', '9L', '0L', '9R', '1L', '7R', '0R', '8R', '4R', '9R', '1L', '10L', '2L', '7L', '3R', '9R', '4L', '6L', '3R', '10L', '0L', '8L', '1L', '7L', '1R', '9R', '4L', '10L', '2R', '10L', '3L', '6L', '0L', '10L', '1R', '7R', '2L', '9R', '2L', '10R', '2L', '9R', '1R', '10L', '2R', '6L', '4R', '8L', '2L', '6L', '1L', '7L', '0L', '7L', '4R', '7L', '2R', '7L', '0R']"
550,1,"['1R', '6R', '4L', '10L', '4R', '9L', '2L', '7L', '3R', '10R', '0L', '9L', '3R', '7L', '1R', '9L', '2L']"
551,1,"['2L', '9R', '3L', '6R', '2L', '10L', '4L', '10L', '3R', '10R', '0R', '7R', '0L', '9L', '4R', '8R', '2L', '7L', '1L', '7L', '4L', '10R', '2L', '6R', '1L', '7R', '4L', '8L', '0L', '7L', '4R', '7R', '3L', '8L', '2R', '7L', '0R', '6L', '3R', '9L', '4L', '6L', '3R', '10L', '2R', '10R', '0L', '6L', '4R', '6R', '2R', '7L', '3L', '6R', '2R', '9R', '3R', '7L', '4L', '6L', '4R', '8L', '2R', '10R', '3R', '7L', '0L', '6R', '2L', '7L', '3R', '9R', '1L', '8R', '0R', '9R', '1R', '10L', '4R', '9L', '0R', '8R', '4R', '9R', '4L', '9R', '1L', '9L', '3R', '8L', '4R', '7L', '0L', '7L', '4R', '7L', '2L', '6L', '3R', '9L', '4L', '6R', '3L', '7L', '2L', '6R', '1R', '9L', '0L', '7R', '2R', '8R', '3L', '7R', '2L', '8L', '1R', '8R', '3L', '7L', '2L', '6L', '0R', '9L', '1R']"
552,-1,"['1L', '8R', '4R', '6R', '2R', '10R', '2R', '6R', '4L', '7L', '3R', '6R', '2L', '7R', '1L', '8R', '4L', '6R', '2R', '10R', '0L', '10R', '3R', '9L', '4R', '8L', '4R', '7R', '2L']"
553,-1,"['4R', '6L', '2R', '9R', '3R', '6L', '4R', '8R', '4R', '6R', '1R', '7R', '4R', '6R', '0R', '9R', '1R', '8L', '3R', '7R', '4L']"
554,1,"['2L', '10L', '0L', '7L', '1L', '9L', '3R', '7R', '0L', '9L', '1L', '10R', '4L', '7R']"
555,-1,"['0L', '7L', '4L', '9L', '4R', '7L', '0L', '6R', '0R', '7R', '2R', '8R', '4L', '10L', '3L', '8L', '0R', '9R', '0L', '9R', '1R', '10R', '3L', '9L', '2L', '8R', '1L', '8R', '1R', '9R', '2R', '10R', '3R', '6R', '4L', '7R']"
556,1,"['4L', '6L', '3R', '7L', '1R', '10R', '4L', '7L', '0R', '9R', '2L', '8L', '1L', '6R', '4R', '6L', '0R', '8R', '4L']"
557,1,"['1R', '6L', '3L', '9R', '1L', '10L', '0L', '9R', '0L', '6R', '4L', '9L', '0R', '10L', '1L', '6L', '1R', '10L', '4R', '7R', '2L', '8R', '1R', '9R', '2L', '6R', '1R', '10R', '2R', '8L', '3L', '7L', '3R', '9L', '4L', '8L', '0R', '7L', '3L', '6L', '2R', '10R', '4R', '7L', '1L', '8R', '1R', '6R', '2L', '10L']"
558,-1,"['2L', '6L', '2R', '10R', '1R', '7R', '4L', '6R', '0L', '10L', '1R', '9L', '4R', '9R', '1L', '6R', '2R', '10R', '0L', '10L', '3R', '9R', '4L', '10L', '3L', '9R', '2R', '10R', '3L', '7R', '2L']"
559,1,"['2R', '9R', '3L', '9R', '2R', '9L', '3L', '6L', '0L', '9R', '2R', '7R', '3L', '8R', '4R', '9R', '2R', '10L', '3L', '9R', '2R', '8R', '3R', '9R', '4L', '10L', '3R', '9L', '4R', '8R', '2R', '9R', '3L', '10L', '1L', '8R', '3L', '7R', '1R', '7R', '2R', '9L', '3L', '6R']"
560,1,"['3L', '6L', '1R', '6R', '4R', '6R', '3L', '9L', '4R', '6R', '1L', '8L', '3R', '6R', '4R', '8L']"
561,-1,"['4L', '7R', '3R', '10R', '1R', '8L', '4L', '8R', '0R', '6L', '4L', '10R', '3L', '7L', '3R', '8R', '1R', '6L', '2R']"
562,-1,"['3L', '8L', '0L', '9R', '0L', '10R', '0R', '7R', '3R', '6L', '0L', '9L', '1R', '8L', '2R', '7L', '3R', '6L', '4L', '7R', '1R', '7L', '4R', '10R', '1R', '7L', '4L', '6R', '3L', '7L', '2R', '7R', '3R', '8R', '4L', '9L', '3L', '8R', '2L', '9R', '1L', '9L', '0R', '10R', '3L', '8R', '2L', '9L', '0R', '10L', '2L']"
563,1,"['0R', '7L', '3L', '9R', '1R', '10L', '3R', '10R', '2R', '8L', '0L', '10R', '0R', '8R']"
564,1,"['3L', '6R', '2R', '8R', '0L', '9R', '3L', '8R', '1L', '9L', '0L', '7R']"
565,-1,"['0L', '9L', '4L', '10L', '2L', '9R', '4L', '10L', '2R', '7L', '1L', '9L', '4L', '10R', '0L', '8R', '3L', '9R', '2L', '6R', '1R', '8L']"
566,-1,"['4L', '8L', '3L', '10R', '4L', '6L', '2L', '7R', '3L', '10L', '2R', '9R', '3R', '8R', '4L', '9L', '2R', '10L', '3R', '9R', '1L', '10R', '1L', '8R', '4R', '10L', '0R', '9R', '1R', '10L', '2L', '10R', '1L', '6L', '1L', '10R', '1L', '8L', '0L', '7R', '4R', '8R', '2R', '10L', '1R', '9L', '0L', '8R', '2L', '9R', '4R', '10L', '1R', '9R', '2L', '10R', '0L', '7L', '4R', '8L', '3L', '6L', '0L', '6R', '2L', '9L']"
567,1,"['1L', '10R', '2R', '9R', '0R', '7R', '3R', '6L', '4L', '9R', '1R', '6L']"
568,-1,"['3R', '8R', '1L', '8L', '4L', '8L', '2R', '9L', '3L', '6R', '2R']"
569,-1,"['2R', '7L', '3R', '7R', '1L', '9L', '1L', '7R', '2R', '10R', '2L', '8L', '0L', '9L', '3R', '8R', '1L', '9L', '2L', '10L', '3L']"
570,-1,"['3L', '6R', '1R', '7L', '1R', '8L', '3L', '9L', '2L', '8R', '0R', '7L', '4L', '10R', '1R', '6L', '3R', '6L', '3R', '7L', '4R', '7R', '2L', '7R', '4R', '10L']"
571,1,"['3L', '7L', '4L', '6L', '4R', '10L', '3L', '6L', '4L', '8R', '3L', '10L', '2R', '8L', '3L', '7R', '3L', '8R', '1L', '9L', '0R', '8R']"
572,0,"['1L', '6L', '3R', '8L', '1R', '10R', '0L', '6L', '2L', '9L', '0R', '6L', '4L', '7L', '2R', '8L', '3R', '7R', '4L', '8L', '3R', '7R', '0L', '10R', '4L', '9R', '3L', '8R', '2R', '10L', '3R', '9L', '4R', '8L', '1R', '7R', '0L', '8L', '3L', '7L', '2L', '6L', '0R', '10L', '1L', '6R', '1L', '9R', '1R', '7L', '2R', '10R', '3R', '10L', '3R', '7R', '4L', '8R', '3R', '9L', '3R', '7R', '4L', '8R', '3L', '6R', '2R']"
573,1,"['4R', '7R', '3R', '8R', '2L', '7L', '3R', '10R', '4R', '9R', '2L', '6L', '4L', '8R', '0L', '9R', '1R', '10R', '0L', '6L', '1L', '7L', '4L', '10R', '2L', '7R', '3L', '9L', '4R', '8R', '4R', '9R', '2L', '10L', '0R', '9L', '1R', '8R', '2L', '10R', '1L', '10L', '0R', '9R', '2L', '9L', '1R', '8R', '2R']"
574,-1,"['2R', '7R', '0L', '7L', '1L', '8L', '0L', '9R', '2R', '7L', '0R', '8R', '1R', '6L', '4L', '10R', '0R', '9R', '0R', '10R', '2R', '8R', '1L', '6R', '0R', '7L', '1R', '6R', '2R', '7L', '3R', '9R', '4R', '9L', '0R', '6L', '1R', '8L', '2R', '7L', '3R', '9L', '2R', '7R', '1R', '8L', '4L', '6L', '2L', '7R', '1R', '8R', '2L', '9R', '1L', '6L', '0L', '9R', '3L', '7R', '2R', '8L', '1L', '9R', '3L', '10L', '4L']"
575,1,"['3R', '6R', '2R', '10L', '1L', '6R', '2R', '9L', '0L', '9L', '3L']"
576,-1,"['4L', '9R', '1L', '10L', '3R', '10L', '4L', '8L', '2R', '10R', '4R', '6R', '3R', '6L', '0R', '10L', '1L', '9L', '3R', '10L', '1R', '9R', '2R', '10L', '3L', '9R', '2R', '10R', '3R', '6R', '4R', '8R', '0R']"
577,1,"['0R', '10R', '3L', '6L', '1L', '7L', '3L', '10R', '3L', '7L', '2R', '8L', '3L', '6R', '2L', '7R', '2R', '8L', '0R', '10L', '3L']"
578,-1,"['1L', '10R', '1L', '8R', '0L', '9L', '1L', '10R', '0R', '9L', '2L']"
579,-1,"['4L', '7R', '2L', '7L', '1R', '6L', '2R', '9R', '2L', '6R', '4L', '8R', '3R', '9R', '3R', '10L', '1L', '9L', '2R', '6R', '3L', '7L', '2L', '6L', '1R', '10R', '2R', '8L', '4R', '10R', '3L']"
580,-1,"['2R', '10R', '2L', '6R', '0L', '10R', '2R', '9R', '4R', '6R', '3R', '7R', '4L', '9R', '3L', '10L', '2L', '8L', '1R', '7L', '2R']"
581,1,"['3R', '8R', '1L', '9L', '3L', '9R', '4L', '6L', '3R', '10L', '2L', '8R', '3R', '6R', '4L', '8L']"
582,-1,"['2L', '9L', '4R', '10R', '0R', '7R', '4R', '7L', '2R', '8L', '4R', '8L', '4L']"
583,1,"['4R', '7L', '3L', '6L', '3L', '9R', '4R', '7R', '1L', '8L', '1R', '6L', '2L', '6L', '2L', '10R', '3L', '7L', '0L', '10R', '0R', '6R', '1R', '8R', '4L', '7R', '2R', '10R', '4L', '8L', '0R', '8R', '2L', '6R', '3L', '7L', '2R', '7L', '0L', '6L', '0L', '6R', '4R', '8L', '2R']"
584,-1,"['0L', '7L', '4R', '10R', '4R', '6R', '4R', '10L', '4L', '10R', '0L', '7L', '2L', '6L', '3R', '6R', '4L', '9R', '3L', '7R', '2R', '9L', '3R', '8L', '2L', '7R', '4R']"
585,-1,"['3L', '7L', '1L', '8L', '4R', '8R', '2R', '9R', '0L', '9L', '3R', '6R', '2R', '7R', '0L', '8L', '2R', '7R', '1L', '8R', '0R', '9R', '2L', '7R', '1L', '10R', '1L', '6L', '0R', '8L', '1L', '7L', '0L', '6R', '4R', '8R', '0L', '6L', '2R', '10L', '3R', '9L', '1L', '7R']"
586,-1,"['2L', '6L', '4L', '9R', '1R', '10L', '4L', '7L', '3L', '8L', '4L', '7R', '3L', '8L', '2R', '7R', '3R', '8R']"
